mE,M_phi
2511,688050.2208551952
2512,688187.1887897293
2513,688324.1294490526
2514,688461.0428494412
2515,688597.9290071544
2516,688734.7879384359
2517,688871.6196595129
2518,689008.4241865965
2519,689145.201535882
2520,689281.9517235484
2521,689418.6747657584
2522,689555.3706786594
2523,689692.0394783822
2524,689828.6811810419
2525,689965.2958027372
2526,690101.8833595514
2527,690238.4438675517
2528,690374.9773427893
2529,690511.4838012997
2530,690647.9632591022
2531,690784.4157322007
2532,690920.8412365834
2533,691057.239788222
2534,691193.6114030732
2535,691329.9560970772
2536,691466.2738861595
2537,691602.5647862288
2538,691738.8288131789
2539,691875.0659828878
2540,692011.2763112175
2541,692147.4598140148
2542,692283.6165071107
2543,692419.7464063208
2544,692555.8495274449
2545,692691.9258862677
2546,692827.9754985578
2547,692963.9983800687
2548,693099.9945465386
2549,693235.9640136897
2550,693371.9067972294
2551,693507.8229128495
2552,693643.712376226
2553,693779.5752030199
2554,693915.4114088772
2555,694051.2210094283
2556,694187.0040202877
2557,694322.7604570555
2558,694458.4903353164
2559,694594.1936706395
2560,694729.870478579
2561,694865.5207746737
2562,695001.1445744474
2563,695136.7418934088
2564,695272.3127470511
2565,695407.8571508529
2566,695543.3751202775
2567,695678.866670773
2568,695814.3318177726
2569,695949.7705766945
2570,696085.1829629417
2571,696220.5689919026
2572,696355.9286789502
2573,696491.262039443
2574,696626.5690887241
2575,696761.849842122
2576,696897.1043149505
2577,697032.3325225081
2578,697167.5344800786
2579,697302.7102029312
2580,697437.85970632
2581,697572.9830054849
2582,697708.0801156498
2583,697843.1510520255
2584,697978.1958298068
2585,698113.2144641744
2586,698248.2069702941
2587,698383.1733633172
2588,698518.1136583801
2589,698653.0278706049
2590,698787.9160150989
2591,698922.778106955
2592,699057.6141612512
2593,699192.4241930514
2594,699327.2082174045
2595,699461.9662493455
2596,699596.6983038941
2597,699731.4043960565
2598,699866.0845408235
2599,700000.7387531723
2600,700135.3670480652
2601,700269.9694404502
2602,700404.5459452609
2603,700539.0965774169
2604,700673.6213518231
2605,700808.1202833699
2606,700942.5933869341
2607,701077.0406773778
2608,701211.4621695487
2609,701345.8578782807
2610,701480.227818393
2611,701614.5720046911
2612,701748.8904519657
2613,701883.1831749943
2614,702017.4501885391
2615,702151.6915073493
2616,702285.907146159
2617,702420.097119689
2618,702554.2614426458
2619,702688.4001297215
2620,702822.5131955947
2621,702956.6006549295
2622,703090.6625223767
2623,703224.6988125725
2624,703358.7095401392
2625,703492.6947196856
2626,703626.6543658063
2627,703760.5884930819
2628,703894.4971160793
2629,704028.3802493515
2630,704162.2379074377
2631,704296.0701048631
2632,704429.8768561395
2633,704563.6581757647
2634,704697.4140782225
2635,704831.144577983
2636,704964.8496895031
2637,705098.5294272255
2638,705232.1838055793
2639,705365.8128389799
2640,705499.4165418292
2641,705632.9949285154
2642,705766.5480134129
2643,705900.0758108826
2644,706033.5783352721
2645,706167.0556009152
2646,706300.5076221321
2647,706433.9344132292
2648,706567.3359885003
2649,706700.7123622248
2650,706834.0635486689
2651,706967.3895620855
2652,707100.690416714
2653,707233.9661267801
2654,707367.2167064967
2655,707500.4421700626
2656,707633.6425316639
2657,707766.8178054728
2658,707899.9680056483
2659,708033.0931463364
2660,708166.1932416694
2661,708299.2683057669
2662,708432.3183527342
2663,708565.3433966645
2664,708698.3434516371
2665,708831.3185317181
2666,708964.2686509608
2667,709097.1938234048
2668,709230.094063077
2669,709362.9693839911
2670,709495.8198001474
2671,709628.6453255332
2672,709761.4459741228
2673,709894.2217598775
2674,710026.9726967452
2675,710159.6987986614
2676,710292.4000795475
2677,710425.0765533133
2678,710557.7282338543
2679,710690.355135054
2680,710822.9572707823
2681,710955.5346548966
2682,711088.087301241
2683,711220.615223647
2684,711353.118435933
2685,711485.5969519048
2686,711618.0507853553
2687,711750.479950064
2688,711882.8844597983
2689,712015.2643283127
2690,712147.6195693484
2691,712279.9501966344
2692,712412.2562238865
2693,712544.5376648082
2694,712676.79453309
2695,712809.0268424097
2696,712941.2346064326
2697,713073.4178388111
2698,713205.5765531849
2699,713337.7107631816
2700,713469.8204824154
2701,713601.9057244885
2702,713733.9665029903
2703,713866.0028314975
2704,713998.0147235744
2705,714130.0021927728
2706,714261.965252632
2707,714393.9039166784
2708,714525.8181984265
2709,714657.708111378
2710,714789.5736690221
2711,714921.4148848355
2712,715053.2317722829
2713,715185.0243448161
2714,715316.7926158748
2715,715448.5365988861
2716,715580.256307265
2717,715711.9517544141
2718,715843.6229537233
2719,715975.2699185708
2720,716106.8926623218
2721,716238.49119833
2722,716370.0655399362
2723,716501.6157004691
2724,716633.1416932454
2725,716764.6435315693
2726,716896.121228733
2727,717027.5747980163
2728,717159.0042526871
2729,717290.409606001
2730,717421.7908712013
2731,717553.1480615196
2732,717684.4811901747
2733,717815.7902703742
2734,717947.0753153127
2735,718078.3363381735
2736,718209.5733521273
2737,718340.7863703332
2738,718471.975405938
2739,718603.1404720765
2740,718734.2815818716
2741,718865.3987484344
2742,718996.4919848635
2743,719127.5613042463
2744,719258.6067196578
2745,719389.6282441609
2746,719520.6258908072
2747,719651.5996726361
2748,719782.5496026749
2749,719913.4756939395
2750,720044.377959434
2751,720175.2564121496
2752,720306.1110650674
2753,720436.9419311553
2754,720567.7490233703
2755,720698.5323546572
2756,720829.291937949
2757,720960.0277861673
2758,721090.7399122218
2759,721221.4283290106
2760,721352.0930494196
2761,721482.734086324
2762,721613.3514525865
2763,721743.9451610586
2764,721874.5152245797
2765,722005.0616559786
2766,722135.5844680711
2767,722266.0836736625
2768,722396.5592855462
2769,722527.0113165037
2770,722657.4397793057
2771,722787.8446867109
2772,722918.2260514661
2773,723048.5838863075
2774,723178.9182039594
2775,723309.2290171344
2776,723439.5163385338
2777,723569.7801808477
2778,723700.0205567547
2779,723830.2374789215
2780,723960.4309600041
2781,724090.6010126466
2782,724220.7476494822
2783,724350.8708831323
2784,724480.9707262072
2785,724611.047191306
2786,724741.1002910162
2787,724871.130037914
2788,725001.1364445647
2789,725131.1195235219
2790,725261.0792873284
2791,725391.0157485151
2792,725520.9289196024
2793,725650.8188130992
2794,725780.685441503
2795,725910.5288173002
2796,726040.3489529665
2797,726170.1458609657
2798,726299.9195537511
2799,726429.6700437643
2800,726559.3973434365
2801,726689.101465187
2802,726818.7824214249
2803,726948.4402245472
2804,727078.0748869407
2805,727207.6864209808
2806,727337.274839032
2807,727466.8401534476
2808,727596.3823765699
2809,727725.9015207307
2810,727855.39759825
2811,727984.8706214374
2812,728114.3206025916
2813,728243.7475540002
2814,728373.1514879399
2815,728502.5324166762
2816,728631.8903524643
2817,728761.225307548
2818,728890.5372941605
2819,729019.8263245242
2820,729149.0924108506
2821,729278.3355653401
2822,729407.5558001826
2823,729536.7531275573
2824,729665.9275596323
2825,729795.079108565
2826,729924.2077865023
2827,730053.3136055801
2828,730182.3965779236
2829,730311.4567156471
2830,730440.4940308549
2831,730569.5085356397
2832,730698.5002420843
2833,730827.4691622601
2834,730956.4153082285
2835,731085.33869204
2836,731214.2393257343
2837,731343.1172213408
2838,731471.9723908781
2839,731600.8048463542
2840,731729.6145997668
2841,731858.4016631027
2842,731987.1660483382
2843,732115.9077674394
2844,732244.6268323613
2845,732373.3232550491
2846,732501.9970474368
2847,732630.6482214485
2848,732759.2767889976
2849,732887.8827619868
2850,733016.4661523087
2851,733145.0269718454
2852,733273.5652324685
2853,733402.0809460393
2854,733530.5741244084
2855,733659.0447794165
2856,733787.4929228937
2857,733915.9185666594
2858,734044.3217225235
2859,734172.7024022847
2860,734301.060617732
2861,734429.3963806435
2862,734557.7097027877
2863,734686.0005959222
2864,734814.2690717949
2865,734942.515142143
2866,735070.7388186936
2867,735198.9401131636
2868,735327.1190372596
2869,735455.2756026783
2870,735583.4098211059
2871,735711.5217042184
2872,735839.6112636817
2873,735967.6785111517
2874,736095.723458274
2875,736223.746116684
2876,736351.7464980074
2877,736479.7246138594
2878,736607.680475845
2879,736735.6140955593
2880,736863.5254845876
2881,736991.4146545049
2882,737119.2816168758
2883,737247.1263832556
2884,737374.9489651889
2885,737502.7493742108
2886,737630.5276218464
2887,737758.2837196102
2888,737886.0176790074
2889,738013.7295115328
2890,738141.4192286718
2891,738269.0868418992
2892,738396.7323626803
2893,738524.3558024702
2894,738651.9571727146
2895,738779.5364848489
2896,738907.0937502986
2897,739034.6289804797
2898,739162.1421867978
2899,739289.6333806493
2900,739417.1025734202
2901,739544.5497764868
2902,739671.9750012162
2903,739799.378258965
2904,739926.7595610801
2905,740054.1189188991
2906,740181.4563437492
2907,740308.7718469485
2908,740436.0654398049
2909,740563.3371336169
2910,740690.5869396728
2911,740817.814869252
2912,740945.0209336234
2913,741072.2051440468
2914,741199.3675117719
2915,741326.5080480392
2916,741453.626764079
2917,741580.7236711126
2918,741707.7987803512
2919,741834.8521029968
2920,741961.8836502414
2921,742088.8934332677
2922,742215.8814632486
2923,742342.8477513479
2924,742469.7923087192
2925,742596.715146507
2926,742723.6162758461
2927,742850.4957078622
2928,742977.3534536706
2929,743104.1895243782
2930,743231.0039310815
2931,743357.7966848682
2932,743484.5677968162
2933,743611.3172779939
2934,743738.0451394605
2935,743864.7513922657
2936,743991.4360474496
2937,744118.0991160432
2938,744244.740609068
2939,744371.360537536
2940,744497.9589124498
2941,744624.535744803
2942,744751.0910455796
2943,744877.6248257544
2944,745004.1370962926
2945,745130.6278681501
2946,745257.097152274
2947,745383.5449596015
2948,745509.971301061
2949,745636.3761875713
2950,745762.7596300422
2951,745889.1216393741
2952,746015.462226458
2953,746141.7814021764
2954,746268.0791774014
2955,746394.355562997
2956,746520.6105698174
2957,746646.8442087079
2958,746773.0564905045
2959,746899.2474260341
2960,747025.4170261143
2961,747151.5653015538
2962,747277.692263152
2963,747403.7979216994
2964,747529.882287977
2965,747655.9453727573
2966,747781.987186803
2967,747908.0077408684
2968,748034.007045698
2969,748159.9851120283
2970,748285.9419505858
2971,748411.8775720885
2972,748537.7919872449
2973,748663.6852067552
2974,748789.55724131
2975,748915.4081015912
2976,749041.2377982714
2977,749167.0463420147
2978,749292.8337434761
2979,749418.6000133014
2980,749544.3451621276
2981,749670.0692005832
2982,749795.7721392871
2983,749921.4539888495
2984,750047.1147598722
2985,750172.7544629475
2986,750298.3731086592
2987,750423.9707075818
2988,750549.5472702818
2989,750675.1028073158
2990,750800.6373292324
2991,750926.150846571
2992,751051.6433698622
2993,751177.114909628
2994,751302.5654763815
2995,751427.9950806268
2996,751553.4037328595
2997,751678.7914435666
2998,751804.1582232259
2999,751929.5040823065
3000,752054.8290312695
3001,752180.1330805667
3002,752305.4162406406
3003,752430.6785219265
3004,752555.9199348495
3005,752681.140489827
3006,752806.3401972675
3007,752931.5190675707
3008,753056.6771111275
3009,753181.8143383207
3010,753306.930759524
3011,753432.0263851028
3012,753557.1012254136
3013,753682.1552908045
3014,753807.188591615
3015,753932.2011381758
3016,754057.1929408095
3017,754182.1640098298
3018,754307.114355542
3019,754432.0439882424
3020,754556.9529182196
3021,754681.8411557531
3022,754806.7087111139
3023,754931.5555945649
3024,755056.3818163602
3025,755181.1873867452
3026,755305.9723159577
3027,755430.7366142259
3028,755555.4802917703
3029,755680.2033588028
3030,755804.905825527
3031,755929.5877021378
3032,756054.2489988217
3033,756178.8897257572
3034,756303.5098931139
3035,756428.1095110532
3036,756552.6885897286
3037,756677.2471392843
3038,756801.7851698572
3039,756926.302691575
3040,757050.7997145575
3041,757175.2762489162
3042,757299.7323047539
3043,757424.1678921655
3044,757548.5830212379
3045,757672.9777020486
3046,757797.3519446679
3047,757921.7057591575
3048,758046.0391555708
3049,758170.3521439529
3050,758294.6447343406
3051,758418.9169367629
3052,758543.16876124
3053,758667.4002177843
3054,758791.6113163999
3055,758915.8020670827
3056,759039.9724798206
3057,759164.1225645927
3058,759288.2523313707
3059,759412.3617901178
3060,759536.450950789
3061,759660.5198233314
3062,759784.5684176837
3063,759908.5967437768
3064,760032.604811533
3065,760156.5926308671
3066,760280.5602116854
3067,760404.5075638865
3068,760528.4346973605
3069,760652.3416219895
3070,760776.228347648
3071,760900.0948842019
3072,761023.9412415094
3073,761147.7674294207
3074,761271.5734577778
3075,761395.3593364146
3076,761519.1250751575
3077,761642.8706838244
3078,761766.5961722257
3079,761890.3015501632
3080,762013.9868274312
3081,762137.6520138159
3082,762261.2971190959
3083,762384.9221530412
3084,762508.5271254147
3085,762632.1120459705
3086,762755.6769244556
3087,762879.2217706083
3088,763002.74659416
3089,763126.2514048333
3090,763249.7362123436
3091,763373.2010263979
3092,763496.6458566957
3093,763620.0707129285
3094,763743.4756047803
3095,763866.8605419266
3096,763990.2255340358
3097,764113.5705907681
3098,764236.8957217761
3099,764360.2009367043
3100,764483.4862451898
3101,764606.7516568615
3102,764729.9971813412
3103,764853.2228282421
3104,764976.4286071705
3105,765099.6145277242
3106,765222.7805994938
3107,765345.9268320621
3108,765469.053235004
3109,765592.1598178867
3110,765715.2465902701
3111,765838.3135617058
3112,765961.3607417382
3113,766084.388139904
3114,766207.3957657318
3115,766330.3836287432
3116,766453.3517384519
3117,766576.3001043635
3118,766699.2287359767
3119,766822.1376427822
3120,766945.026834263
3121,767067.896319895
3122,767190.7461091459
3123,767313.5762114763
3124,767436.3866363388
3125,767559.1773931787
3126,767681.9484914339
3127,767804.6999405343
3128,767927.4317499027
3129,768050.1439289539
3130,768172.8364870959
3131,768295.5094337286
3132,768418.1627782445
3133,768540.7965300286
3134,768663.4106984584
3135,768786.0052929041
3136,768908.5803227284
3137,769031.1357972864
3138,769153.6717259256
3139,769276.1881179864
3140,769398.6849828017
3141,769521.1623296968
3142,769643.6201679897
3143,769766.0585069909
3144,769888.4773560035
3145,770010.8767243233
3146,770133.2566212385
3147,770255.6170560303
3148,770377.9580379725
3149,770500.2795763309
3150,770622.5816803646
3151,770744.864359325
3152,770867.1276224564
3153,770989.3714789959
3154,771111.5959381725
3155,771233.8010092091
3156,771355.98670132
3157,771478.1530237133
3158,771600.299985589
3159,771722.4275961403
3160,771844.5358645531
3161,771966.6248000056
3162,772088.6944116694
3163,772210.7447087083
3164,772332.775700279
3165,772454.7873955313
3166,772576.7798036071
3167,772698.7529336418
3168,772820.7067947632
3169,772942.641396092
3170,773064.5567467418
3171,773186.4528558183
3172,773308.3297324214
3173,773430.1873856424
3174,773552.0258245666
3175,773673.8450582712
3176,773795.6450958269
3177,773917.4259462971
3178,774039.1876187379
3179,774160.9301221982
3180,774282.6534657202
3181,774404.3576583388
3182,774526.0427090817
3183,774647.7086269694
3184,774769.3554210156
3185,774890.9831002271
3186,775012.5916736028
3187,775134.1811501355
3188,775255.7515388102
3189,775377.3028486056
3190,775498.8350884925
3191,775620.3482674354
3192,775741.8423943913
3193,775863.3174783105
3194,775984.7735281363
3195,776106.2105528046
3196,776227.6285612447
3197,776349.0275623789
3198,776470.4075651222
3199,776591.7685783829
3200,776713.1106110626
3201,776834.4336720553
3202,776955.7377702483
3203,777077.0229145223
3204,777198.2891137508
3205,777319.5363768004
3206,777440.7647125308
3207,777561.9741297945
3208,777683.1646374378
3209,777804.3362442994
3210,777925.4889592115
3211,778046.6227909991
3212,778167.7377484811
3213,778288.8338404683
3214,778409.9110757657
3215,778530.9694631712
3216,778652.0090114757
3217,778773.0297294629
3218,778894.0316259107
3219,779015.014709589
3220,779135.9789892618
3221,779256.9244736859
3222,779377.8511716112
3223,779498.7590917812
3224,779619.6482429323
3225,779740.5186337942
3226,779861.3702730899
3227,779982.2031695354
3228,780103.0173318402
3229,780223.8127687073
3230,780344.5894888324
3231,780465.3475009046
3232,780586.0868136066
3233,780706.8074356142
3234,780827.5093755963
3235,780948.1926422155
3236,781068.8572441275
3237,781189.503189981
3238,781310.1304884186
3239,781430.7391480758
3240,781551.3291775817
3241,781671.9005855586
3242,781792.4533806221
3243,781912.9875713813
3244,782033.5031664388
3245,782154.0001743898
3246,782274.4786038239
3247,782394.9384633235
3248,782515.3797614648
3249,782635.8025068168
3250,782756.2067079423
3251,782876.5923733974
3252,782996.9595117319
3253,783117.3081314885
3254,783237.6382412039
3255,783357.9498494078
3256,783478.2429646236
3257,783598.5175953681
3258,783718.7737501514
3259,783839.0114374774
3260,783959.2306658432
3261,784079.4314437394
3262,784199.6137796504
3263,784319.7776820537
3264,784439.9231594204
3265,784560.0502202155
3266,784680.1588728969
3267,784800.2491259163
3268,784920.3209877192
3269,785040.3744667443
3270,785160.4095714239
3271,785280.426310184
3272,785400.424691444
3273,785520.404723617
3274,785640.3664151095
3275,785760.3097743219
3276,785880.2348096478
3277,786000.1415294744
3278,786120.0299421832
3279,786239.9000561483
3280,786359.7518797382
3281,786479.5854213145
3282,786599.4006892329
3283,786719.1976918422
3284,786838.9764374852
3285,786958.7369344985
3286,787078.4791912121
3287,787198.2032159496
3288,787317.9090170282
3289,787437.5966027593
3290,787557.2659814474
3291,787676.9171613909
3292,787796.5501508821
3293,787916.1649582068
3294,788035.7615916443
3295,788155.3400594682
3296,788274.9003699452
3297,788394.4425313361
3298,788513.9665518954
3299,788633.4724398712
3300,788752.9602035055
3301,788872.4298510338
3302,788991.8813906859
3303,789111.3148306848
3304,789230.7301792476
3305,789350.1274445847
3306,789469.5066349013
3307,789588.8677583955
3308,789708.2108232593
3309,789827.5358376789
3310,789946.842809834
3311,790066.1317478985
3312,790185.4026600395
3313,790304.6555544183
3314,790423.8904391902
3315,790543.107322504
3316,790662.3062125029
3317,790781.4871173232
3318,790900.6500450957
3319,791019.7950039447
3320,791138.9220019887
3321,791258.0310473397
3322,791377.1221481038
3323,791496.1953123811
3324,791615.2505482658
3325,791734.2878638451
3326,791853.3072672011
3327,791972.3087664095
3328,792091.29236954
3329,792210.2580846557
3330,792329.2059198146
3331,792448.135883068
3332,792567.0479824609
3333,792685.9422260333
3334,792804.818621818
3335,792923.6771778424
3336,793042.517902128
3337,793161.34080269
3338,793280.1458875375
3339,793398.9331646741
3340,793517.7026420969
3341,793636.454327797
3342,793755.1882297603
3343,793873.9043559654
3344,793992.6027143864
3345,794111.2833129902
3346,794229.9461597385
3347,794348.5912625868
3348,794467.2186294846
3349,794585.8282683756
3350,794704.4201871976
3351,794822.9943938823
3352,794941.5508963556
3353,795060.0897025376
3354,795178.610820342
3355,795297.1142576772
3356,795415.6000224455
3357,795534.0681225433
3358,795652.5185658608
3359,795770.951360283
3360,795889.3665136886
3361,796007.7640339504
3362,796126.1439289355
3363,796244.506206505
3364,796362.8508745144
3365,796481.177940813
3366,796599.4874132448
3367,796717.7792996475
3368,796836.0536078531
3369,796954.3103456878
3370,797072.5495209722
3371,797190.7711415207
3372,797308.9752151425
3373,797427.1617496401
3374,797545.330752811
3375,797663.4822324468
3376,797781.6161963333
3377,797899.7326522501
3378,798017.8316079716
3379,798135.9130712661
3380,798253.9770498964
3381,798372.0235516194
3382,798490.0525841864
3383,798608.0641553426
3384,798726.0582728282
3385,798844.0349443768
3386,798961.994177717
3387,799079.9359805714
3388,799197.8603606567
3389,799315.7673256845
3390,799433.6568833601
3391,799551.5290413834
3392,799669.3838074486
3393,799787.2211892441
3394,799905.0411944529
3395,800022.8438307522
3396,800140.6291058135
3397,800258.3970273026
3398,800376.1476028798
3399,800493.8808401998
3400,800611.5967469114
3401,800729.2953306581
3402,800846.9765990778
3403,800964.6405598024
3404,801082.2872204586
3405,801199.9165886671
3406,801317.5286720434
3407,801435.1234781971
3408,801552.7010147326
3409,801670.2612892482
3410,801787.8043093372
3411,801905.3300825867
3412,802022.838616579
3413,802140.3299188901
3414,802257.8039970909
3415,802375.2608587466
3416,802492.7005114171
3417,802610.1229626561
3418,802727.5282200128
3419,802844.91629103
3420,802962.2871832453
3421,803079.6409041907
3422,803196.9774613932
3423,803314.2968623736
3424,803431.5991146475
3425,803548.8842257253
3426,803666.1522031112
3427,803783.4030543045
3428,803900.6367867992
3429,804017.853408083
3430,804135.0529256391
3431,804252.2353469448
3432,804369.4006794716
3433,804486.5489306862
3434,804603.6801080497
3435,804720.7942190173
3436,804837.8912710395
3437,804954.9712715606
3438,805072.0342280201
3439,805189.0801478522
3440,805306.109038485
3441,805423.1209073417
3442,805540.1157618399
3443,805657.093609392
3444,805774.054457405
3445,805890.9983132803
3446,806007.9251844141
3447,806124.8350781973
3448,806241.7280020153
3449,806358.6039632483
3450,806475.4629692708
3451,806592.3050274525
3452,806709.1301451572
3453,806825.938329744
3454,806942.7295885659
3455,807059.5039289711
3456,807176.2613583026
3457,807293.0018838976
3458,807409.7255130883
3459,807526.4322532017
3460,807643.1221115591
3461,807759.7950954771
3462,807876.4512122666
3463,807993.0904692331
3464,808109.7128736771
3465,808226.318432894
3466,808342.9071541736
3467,808459.4790448003
3468,808576.0341120537
3469,808692.5723632079
3470,808809.0938055319
3471,808925.5984462892
3472,809042.0862927386
3473,809158.5573521327
3474,809275.01163172
3475,809391.449138743
3476,809507.8698804395
3477,809624.2738640417
3478,809740.6610967767
3479,809857.0315858668
3480,809973.3853385284
3481,810089.7223619733
3482,810206.0426634076
3483,810322.3462500332
3484,810438.6331290455
3485,810554.9033076357
3486,810671.1567929896
3487,810787.3935922877
3488,810903.6137127056
3489,811019.8171614134
3490,811136.0039455765
3491,811252.1740723546
3492,811368.3275489031
3493,811484.4643823715
3494,811600.5845799043
3495,811716.6881486414
3496,811832.775095717
3497,811948.8454282609
3498,812064.8991533967
3499,812180.9362782441
3500,812296.956809917
3501,812412.9607555243
3502,812528.94812217
3503,812644.9189169533
3504,812760.8731469674
3505,812876.8108193014
3506,812992.731941039
3507,813108.6365192585
3508,813224.5245610338
3509,813340.3960734332
3510,813456.2510635206
3511,813572.0895383541
3512,813687.9115049873
3513,813803.7169704684
3514,813919.5059418413
3515,814035.2784261439
3516,814151.0344304099
3517,814266.7739616674
3518,814382.4970269402
3519,814498.2036332464
3520,814613.8937875996
3521,814729.5674970081
3522,814845.2247684756
3523,814960.8656090003
3524,815076.490025576
3525,815192.098025191
3526,815307.6896148291
3527,815423.2648014689
3528,815538.8235920842
3529,815654.3659936438
3530,815769.8920131114
3531,815885.4016574459
3532,816000.8949336014
3533,816116.371848527
3534,816231.8324091667
3535,816347.27662246
3536,816462.7044953408
3537,816578.116034739
3538,816693.5112475787
3539,816808.8901407797
3540,816924.2527212568
3541,817039.5989959199
3542,817154.928971674
3543,817270.2426554188
3544,817385.5400540503
3545,817500.8211744581
3546,817616.0860235284
3547,817731.3346081413
3548,817846.566935173
3549,817961.7830114946
3550,818076.9828439716
3551,818192.166439466
3552,818307.3338048338
3553,818422.4849469269
3554,818537.619872592
3555,818652.7385886713
3556,818767.8411020018
3557,818882.927419416
3558,818997.9975477413
3559,819113.0514938007
3560,819228.0892644123
3561,819343.1108663889
3562,819458.1163065394
3563,819573.1055916672
3564,819688.0787285713
3565,819803.0357240458
3566,819917.9765848798
3567,820032.9013178583
3568,820147.8099297608
3569,820262.7024273627
3570,820377.578817434
3571,820492.4391067405
3572,820607.2833020431
3573,820722.1114100979
3574,820836.9234376563
3575,820951.7193914647
3576,821066.4992782655
3577,821181.2631047958
3578,821296.0108777883
3579,821410.7426039703
3580,821525.4582900656
3581,821640.1579427923
3582,821754.8415688642
3583,821869.5091749905
3584,821984.1607678754
3585,822098.7963542187
3586,822213.4159407156
3587,822328.0195340563
3588,822442.6071409265
3589,822557.1787680074
3590,822671.7344219752
3591,822786.274109502
3592,822900.7978372546
3593,823015.3056118956
3594,823129.7974400828
3595,823244.2733284694
3596,823358.7332837041
3597,823473.1773124308
3598,823587.6054212888
3599,823702.0176169128
3600,823816.413905933
3601,823930.7942949749
3602,824045.1587906594
3603,824159.5073996028
3604,824273.8401284169
3605,824388.1569837088
3606,824502.4579720811
3607,824616.7431001317
3608,824731.0123744543
3609,824845.2658016374
3610,824959.5033882655
3611,825073.7251409182
3612,825187.9310661707
3613,825302.1211705938
3614,825416.2954607533
3615,825530.453943211
3616,825644.5966245238
3617,825758.7235112439
3618,825872.8346099196
3619,825986.9299270943
3620,826101.0094693066
3621,826215.0732430912
3622,826329.1212549775
3623,826443.1535114915
3624,826557.1700191537
3625,826671.1707844805
3626,826785.1558139836
3627,826899.1251141706
3628,827013.0786915445
3629,827127.0165526035
3630,827240.9387038414
3631,827354.8451517479
3632,827468.7359028081
3633,827582.6109635023
3634,827696.4703403066
3635,827810.3140396927
3636,827924.1420681279
3637,828037.9544320746
3638,828151.7511379913
3639,828265.5321923317
3640,828379.2976015455
3641,828493.0473720775
3642,828606.7815103681
3643,828720.5000228535
3644,828834.2029159656
3645,828947.8901961317
3646,829061.5618697744
3647,829175.2179433125
3648,829288.8584231602
3649,829402.4833157266
3650,829516.0926274178
3651,829629.6863646341
3652,829743.2645337722
3653,829856.8271412248
3654,829970.3741933788
3655,830083.9056966184
3656,830197.421657322
3657,830310.9220818649
3658,830424.4069766169
3659,830537.8763479445
3660,830651.3302022088
3661,830764.7685457676
3662,830878.1913849735
3663,830991.5987261753
3664,831104.9905757168
3665,831218.3669399387
3666,831331.7278251763
3667,831445.0732377608
3668,831558.4031840191
3669,831671.7176702743
3670,831785.0167028444
3671,831898.3002880436
3672,832011.5684321816
3673,832124.821141564
3674,832238.058422492
3675,832351.2802812622
3676,832464.4867241676
3677,832577.6777574964
3678,832690.8533875324
3679,832804.0136205558
3680,832917.1584628419
3681,833030.287920662
3682,833143.402000283
3683,833256.5007079677
3684,833369.5840499746
3685,833482.652032558
3686,833595.7046619678
3687,833708.74194445
3688,833821.7638862458
3689,833934.7704935928
3690,834047.7617727239
3691,834160.7377298679
3692,834273.6983712496
3693,834386.6437030893
3694,834499.5737316035
3695,834612.4884630037
3696,834725.387903498
3697,834838.27205929
3698,834951.140936579
3699,835063.9945415604
3700,835176.8328804249
3701,835289.6559593598
3702,835402.4637845474
3703,835515.2563621665
3704,835628.0336983912
3705,835740.7957993916
3706,835853.5426713338
3707,835966.2743203797
3708,836078.9907526869
3709,836191.6919744089
3710,836304.3779916951
3711,836417.0488106909
3712,836529.7044375371
3713,836642.344878371
3714,836754.970139325
3715,836867.5802265283
3716,836980.1751461053
3717,837092.7549041761
3718,837205.3195068575
3719,837317.8689602617
3720,837430.4032704965
3721,837542.9224436663
3722,837655.4264858707
3723,837767.9154032057
3724,837880.3892017631
3725,837992.8478876303
3726,838105.2914668911
3727,838217.7199456247
3728,838330.1333299069
3729,838442.5316258084
3730,838554.9148393972
3731,838667.2829767361
3732,838779.636043884
3733,838891.9740468962
3734,839004.2969918239
3735,839116.6048847139
3736,839228.8977316091
3737,839341.1755385482
3738,839453.4383115662
3739,839565.6860566941
3740,839677.9187799584
3741,839790.1364873819
3742,839902.3391849832
3743,840014.5268787771
3744,840126.6995747744
3745,840238.8572789816
3746,840350.9999974013
3747,840463.1277360322
3748,840575.240500869
3749,840687.3382979024
3750,840799.4211331188
3751,840911.4890125013
3752,841023.541942028
3753,841135.5799276741
3754,841247.6029754101
3755,841359.6110912027
3756,841471.6042810146
3757,841583.582550805
3758,841695.5459065281
3759,841807.4943541354
3760,841919.4278995732
3761,842031.346548785
3762,842143.2503077096
3763,842255.1391822819
3764,842367.0131784333
3765,842478.8723020909
3766,842590.7165591778
3767,842702.5459556134
3768,842814.3604973132
3769,842926.1601901884
3770,843037.9450401468
3771,843149.7150530919
3772,843261.4702349234
3773,843373.2105915373
3774,843484.9361288252
3775,843596.6468526752
3776,843708.3427689716
3777,843820.0238835943
3778,843931.6902024198
3779,844043.3417313203
3780,844154.9784761647
3781,844266.6004428172
3782,844378.2076371389
3783,844489.8000649867
3784,844601.3777322137
3785,844712.9406446688
3786,844824.4888081972
3787,844936.0222286409
3788,845047.5409118369
3789,845159.0448636194
3790,845270.5340898179
3791,845382.0085962588
3792,845493.468388764
3793,845604.9134731521
3794,845716.3438552374
3795,845827.7595408309
