mE,M_phi
2597,424945.32808735454
2598,425027.0920889905
2599,425108.8403315498
2600,425190.57282412227
2601,425272.2895757886
2602,425353.9905956211
2603,425435.67589268315
2604,425517.34547602956
2605,425598.9993547063
2606,425680.637537751
2607,425762.26003419206
2608,425843.86685304984
2609,425925.4580033355
2610,426007.033494052
2611,426088.5933341936
2612,426170.1375327455
2613,426251.66609868495
2614,426333.17904098023
2615,426414.67636859114
2616,426496.1580904689
2617,426577.62421555625
2618,426659.0747527873
2619,426740.5097110875
2620,426821.92909937416
2621,426903.33292655577
2622,426984.7212015324
2623,427066.0939331957
2624,427147.4511304287
2625,427228.7928021062
2626,427310.1189570943
2627,427391.4296042508
2628,427472.72475242516
2629,427554.00441045826
2630,427635.2685871825
2631,427716.5172914221
2632,427797.7505319929
2633,427878.9683177021
2634,427960.1706573489
2635,428041.3575597237
2636,428122.52903360926
2637,428203.6850877792
2638,428284.82573099935
2639,428365.9509720271
2640,428447.0608196115
2641,428528.15528249333
2642,428609.2343694052
2643,428690.2980890713
2644,428771.34645020764
2645,428852.3794615221
2646,428933.3971317141
2647,429014.399469475
2648,429095.386483488
2649,429176.358182428
2650,429257.3145749618
2651,429338.25566974777
2652,429419.1814754365
2653,429500.09200067015
2654,429580.9872540828
2655,429661.8672443006
2656,429742.7319799412
2657,429823.58146961447
2658,429904.415721922
2659,429985.23474545736
2660,430066.03854880616
2661,430146.82714054553
2662,430227.60052924504
2663,430308.358723466
2664,430389.10173176165
2665,430469.8295626771
2666,430550.54222474975
2667,430631.23972650885
2668,430711.9220764756
2669,430792.58928316314
2670,430873.2413550769
2671,430953.8783007141
2672,431034.50012856413
2673,431115.10684710846
2674,431195.69846482057
2675,431276.27499016596
2676,431356.8364316024
2677,431437.38279757963
2678,431517.9140965395
2679,431598.43033691595
2680,431678.93152713525
2681,431759.4176756156
2682,431839.88879076735
2683,431920.3448809932
2684,432000.78595468774
2685,432081.21202023805
2686,432161.62308602326
2687,432242.0191604146
2688,432322.40025177575
2689,432402.7663684623
2690,432483.1175188225
2691,432563.4537111963
2692,432643.7749539165
2693,432724.0812553076
2694,432804.3726236868
2695,432884.6490673633
2696,432964.9105946388
2697,433045.15721380705
2698,433125.3889331546
2699,433205.6057609597
2700,433285.80770549335
2701,433365.9947750188
2702,433446.1669777916
2703,433526.32432205963
2704,433606.4668160634
2705,433686.5944680355
2706,433766.70728620084
2707,433846.8052787772
2708,433926.88845397433
2709,434006.9568199946
2710,434087.0103850328
2711,434167.0491572761
2712,434247.07314490416
2713,434327.0823560891
2714,434407.07679899555
2715,434487.0564817804
2716,434567.0214125934
2717,434646.9715995767
2718,434726.9070508645
2719,434806.82777458424
2720,434886.73377885536
2721,434966.6250717901
2722,435046.5016614931
2723,435126.3635560617
2724,435206.21076358564
2725,435286.0432921473
2726,435365.86114982184
2727,435445.66434467665
2728,435525.4528847721
2729,435605.22677816084
2730,435684.98603288847
2731,435764.7306569929
2732,435844.46065850486
2733,435924.1760454479
2734,436003.87682583777
2735,436083.5630076834
2736,436163.234598986
2737,436242.89160773973
2738,436322.5340419313
2739,436402.16190954024
2740,436481.77521853877
2741,436561.37397689174
2742,436640.9581925568
2743,436720.5278734845
2744,436800.08302761783
2745,436879.6236628927
2746,436959.14978723804
2747,437038.6614085751
2748,437118.1585348182
2749,437197.64117387444
2750,437277.10933364375
2751,437356.5630220188
2752,437436.0022468852
2753,437515.4270161212
2754,437594.8373375981
2755,437674.2332191799
2756,437753.61466872366
2757,437832.98169407906
2758,437912.3343030889
2759,437991.6725035887
2760,438070.9963034069
2761,438150.3057103652
2762,438229.60073227755
2763,438308.88137695147
2764,438388.147652187
2765,438467.3995657774
2766,438546.6371255085
2767,438625.8603391597
2768,438705.0692145028
2769,438784.2637593029
2770,438863.443981318
2771,438942.60988829896
2772,439021.76148799
2773,439100.898788128
2774,439180.0217964431
2775,439259.1305206583
2776,439338.2249684897
2777,439417.30514764664
2778,439496.3710658313
2779,439575.4227307389
2780,439654.460150058
2781,439733.4833314698
2782,439812.49228264915
2783,439891.48701126367
2784,439970.46752497414
2785,440049.4338314344
2786,440128.3859382916
2787,440207.32385318587
2788,440286.2475837505
2789,440365.1571376121
2790,440444.0525223902
2791,440522.9337456978
2792,440601.80081514054
2793,440680.653738318
2794,440759.49252282263
2795,440838.31717623974
2796,440917.1277061483
2797,440995.92412012035
2798,441074.7064257212
2799,441153.47463050927
2800,441232.22874203644
2801,441310.96876784775
2802,441389.69471548154
2803,441468.4065924692
2804,441547.10440633574
2805,441625.78816459933
2806,441704.4578747714
2807,441783.11354435666
2808,441861.7551808532
2809,441940.3827917524
2810,442018.9963845392
2811,442097.5959666914
2812,442176.1815456806
2813,442254.7531289717
2814,442333.31072402257
2815,442411.85433828493
2816,442490.38397920365
2817,442568.8996542172
2818,442647.40137075697
2819,442725.8891362483
2820,442804.36295810976
2821,442882.82284375315
2822,442961.26880058396
2823,443039.700836001
2824,443118.11895739665
2825,443196.5231721564
2826,443274.91348765977
2827,443353.2899112792
2828,443431.652450381
2829,443510.0011123247
2830,443588.33590446354
2831,443666.65683414415
2832,443744.96390870656
2833,443823.2571354847
2834,443901.5365218056
2835,443979.8020749902
2836,444058.0538023526
2837,444136.29171120067
2838,444214.51580883603
2839,444292.7261025534
2840,444370.92259964155
2841,444449.1053073826
2842,444527.2742330521
2843,444605.4293839196
2844,444683.570767248
2845,444761.69839029387
2846,444839.8122603073
2847,444917.91238453233
2848,444995.99877020624
2849,445074.0714245603
2850,445152.130354819
2851,445230.175568201
2852,445308.20707191847
2853,445386.22487317695
2854,445464.2289791761
2855,445542.2193971091
2856,445620.1961341627
2857,445698.1591975175
2858,445776.10859434784
2859,445854.04433182185
2860,445931.96641710104
2861,446009.87485734106
2862,446087.7696596912
2863,446165.6508312943
2864,446243.5183792873
2865,446321.3723108006
2866,446399.2126329586
2867,446477.0393528794
2868,446554.85247767484
2869,446632.6520144507
2870,446710.43797030643
2871,446788.21035233536
2872,446865.96916762466
2873,446943.7144232553
2874,447021.4461263022
2875,447099.1642838338
2876,447176.8689029128
2877,447254.55999059544
2878,447332.2375539323
2879,447409.90159996715
2880,447487.5521357383
2881,447565.1891682774
2882,447642.8127046104
2883,447720.42275175697
2884,447798.0193167308
2885,447875.6024065393
2886,447953.17202818417
2887,448030.7281886607
2888,448108.2708949581
2889,448185.8001540599
2890,448263.3159729433
2891,448340.81835857965
2892,448418.30731793394
2893,448495.78285796545
2894,448573.2449856274
2895,448650.6937078668
2896,448728.129031625
2897,448805.55096383713
2898,448882.95951143245
2899,448960.354681334
2900,449037.73648045916
2901,449115.10491571925
2902,449192.4599940195
2903,449269.8017222593
2904,449347.13010733225
2905,449424.44515612564
2906,449501.74687552126
2907,449579.0352723946
2908,449656.31035361555
2909,449733.572126048
2910,449810.82059654966
2911,449888.0557719729
2912,449965.27765916364
2913,450042.48626496235
2914,450119.6815962034
2915,450196.86365971534
2916,450274.032462321
2917,450351.18801083707
2918,450428.3303120747
2919,450505.45937283913
2920,450582.57519992953
2921,450659.67780013965
2922,450736.7671802571
2923,450813.8433470639
2924,450890.9063073361
2925,450967.95606784406
2926,451044.99263535236
2927,451122.0160166197
2928,451199.0262183992
2929,451276.0232474378
2930,451353.00711047737
2931,451429.9778142534
2932,451506.9353654959
2933,451583.8797709292
2934,451660.8110372717
2935,451737.7291712363
2936,451814.63417952997
2937,451891.52606885415
2938,451968.40484590444
2939,452045.2705173708
2940,452122.1230899376
2941,452198.9625702834
2942,452275.7889650811
2943,452352.6022809979
2944,452429.4025246953
2945,452506.1897028295
2946,452582.9638220506
2947,452659.7248890033
2948,452736.4729103265
2949,452813.20789265365
2950,452889.92984261253
2951,452966.6387668252
2952,453043.33467190823
2953,453120.0175644725
2954,453196.6874511235
2955,453273.3443384607
2956,453349.9882330784
2957,453426.6191415652
2958,453503.23707050417
2959,453579.8420264727
2960,453656.4340160425
2961,453733.0130457802
2962,453809.57912224636
2963,453886.13225199643
2964,453962.6724415801
2965,454039.1996975416
2966,454115.71402641945
2967,454192.21543474705
2968,454268.703929052
2969,454345.1795158564
2970,454421.6422016771
2971,454498.09199302515
2972,454574.5288964064
2973,454650.95291832107
2974,454727.364065264
2975,454803.7623437244
2976,454880.1477601863
2977,454956.52032112796
2978,455032.88003302255
2979,455109.22690233757
2980,455185.5609355352
2981,455261.882139072
2982,455338.1905193994
2983,455414.4860829634
2984,455490.7688362043
2985,455567.0387855574
2986,455643.29593745223
2987,455719.54029831314
2988,455795.7718745592
2989,455871.9906726039
2990,455948.1966988555
2991,456024.38995971676
2992,456100.5704615854
2993,456176.73821085354
2994,456252.89321390784
2995,456329.03547713003
2996,456405.16500689613
2997,456481.281809577
2998,456557.38589153823
2999,456633.47725914005
3000,456709.5559187374
3001,456785.6218766798
3002,456861.6751393119
3003,456937.7157129724
3004,457013.74360399536
3005,457089.7588187092
3006,457165.76136343717
3007,457241.7512444973
3008,457317.7284682023
3009,457393.69304085965
3010,457469.6449687717
3011,457545.5842582355
3012,457621.5109155427
3013,457697.4249469801
3014,457773.3263588288
3015,457849.2151573652
3016,457925.0913488602
3017,458000.95493957936
3018,458076.8059357835
3019,458152.64434372785
3020,458228.47016966273
3021,458304.28341983305
3022,458380.0841004787
3023,458455.87221783446
3024,458531.6477781298
3025,458607.41078758915
3026,458683.16125243175
3027,458758.89917887177
3028,458834.62457311805
3029,458910.33744137466
3030,458986.0377898402
3031,459061.7256247082
3032,459137.40095216746
3033,459213.0637784012
3034,459288.7141095878
3035,459364.35195190046
3036,459439.97731150733
3037,459515.5901945716
3038,459591.19060725113
3039,459666.77855569887
3040,459742.35404606274
3041,459817.9170844856
3042,459893.46767710504
3043,459969.00583005394
3044,460044.53154946
3045,460120.04484144575
3046,460195.5457121289
3047,460271.0341676221
3048,460346.5102140329
3049,460421.9738574639
3050,460497.42510401265
3051,460572.8639597717
3052,460648.29043082875
3053,460723.70452326647
3054,460799.10624316224
3055,460874.49559658894
3056,460949.8725896142
3057,461025.2372283007
3058,461100.58951870626
3059,461175.9294668837
3060,461251.25707888085
3061,461326.5723607406
3062,461401.8753185011
3063,461477.1659581953
3064,461552.4442858513
3065,461627.71030749247
3066,461702.9640291371
3067,461778.2054567985
3068,461853.43459648517
3069,461928.65145420097
3070,462003.85603594437
3071,462079.0483477092
3072,462154.22839548456
3073,462229.39618525445
3074,462304.5517229982
3075,462379.69501469
3076,462454.8260662995
3077,462529.9448837914
3078,462605.05147312535
3079,462680.1458402563
3080,462755.22799113457
3081,462830.29793170537
3082,462905.35566790914
3083,462980.40120568156
3084,463055.4345509535
3085,463130.45570965105
3086,463205.4646876954
3087,463280.46149100293
3088,463355.44612548547
3089,463430.4185970498
3090,463505.378911598
3091,463580.32707502745
3092,463655.26309323055
3093,463730.1869720952
3094,463805.0987175046
3095,463879.9983353367
3096,463954.88583146513
3097,464029.7612117588
3098,464104.62448208174
3099,464179.47564829316
3100,464254.3147162477
3101,464329.14169179526
3102,464403.956580781
3103,464478.75938904536
3104,464553.550122424
3105,464628.3287867481
3106,464703.09538784396
3107,464777.8499315333
3108,464852.5924236329
3109,464927.3228699553
3110,465002.04127630795
3111,465076.7476484939
3112,465151.44199231145
3113,465226.12431355414
3114,465300.79461801116
3115,465375.4529114667
3116,465450.09919970046
3117,465524.73348848755
3118,465599.35578359844
3119,465673.9660907989
3120,465748.56441585004
3121,465823.1507645086
3122,465897.7251425264
3123,465972.2875556508
3124,466046.8380096247
3125,466121.37651018606
3126,466195.90306306863
3127,466270.41767400136
3128,466344.9203487086
3129,466419.41109291016
3130,466493.8899123213
3131,466568.3568126529
3132,466642.81179961096
3133,466717.25487889705
3134,466791.68605620833
3135,466866.1053372371
3136,466940.51272767154
3137,467014.90823319496
3138,467089.29185948626
3139,467163.6636122198
3140,467238.0234970656
3141,467312.3715196887
3142,467386.7076857502
3143,467461.03200090624
3144,467535.34447080875
3145,467609.6451011051
3146,467683.933897438
3147,467758.2108654461
3148,467832.4760107629
3149,467906.7293390182
3150,467980.97085583664
3151,468055.2005668389
3152,468129.4184776409
3153,468203.62459385424
3154,468277.8189210861
3155,468352.00146493915
3156,468426.1722310115
3157,468500.3312248972
3158,468574.47845218534
3159,468648.613918461
3160,468722.7376293048
3161,468796.84959029284
3162,468870.9498069968
3163,468945.03828498395
3164,469019.1150298172
3165,469093.1800470552
3166,469167.23334225186
3167,469241.27492095705
3168,469315.3047887162
3169,469389.32295107003
3170,469463.3294135555
3171,469537.32418170467
3172,469611.3072610454
3173,469685.2786571013
3174,469759.2383753916
3175,469833.18642143096
3176,469907.12280073005
3177,469981.0475187949
3178,470054.96058112744
3179,470128.86199322506
3180,470202.75176058104
3181,470276.6298886842
3182,470350.4963830191
3183,470424.35124906583
3184,470498.1944923006
3185,470572.0261181948
3186,470645.8461322159
3187,470719.6545398269
3188,470793.45134648663
3189,470867.2365576495
3190,470941.01017876575
3191,471014.7722152813
3192,471088.5226726379
3193,471162.2615562729
3194,471235.98887161945
3195,471309.7046241066
3196,471383.4088191588
3197,471457.10146219656
3198,471530.78255863604
3199,471604.4521138893
3200,471678.11013336387
3201,471751.75662246335
3202,471825.39158658707
3203,471899.01503112994
3204,471972.6269614829
3205,472046.2273830327
3206,472119.8163011616
3207,472193.39372124797
3208,472266.9596486657
3209,472340.5140887848
3210,472414.05704697105
3211,472487.5885285857
3212,472561.1085389863
3213,472634.6170835259
3214,472708.1141675536
3215,472781.59979641414
3216,472855.07397544826
3217,472928.53670999245
3218,473001.98800537916
3219,473075.42786693654
3220,473148.85629998887
3221,473222.27330985595
3222,473295.67890185374
3223,473369.07308129396
3224,473442.45585348405
3225,473515.82722372777
3226,473589.18719732435
3227,473662.53577956907
3228,473735.8729757531
3229,473809.19879116357
3230,473882.51323108334
3231,473955.8163007914
3232,474029.10800556256
3233,474102.38835066766
3234,474175.6573413731
3235,474248.91498294164
3236,474322.16128063184
3237,474395.396239698
3238,474468.61986539065
3239,474541.83216295607
3240,474615.03313763667
3241,474688.2227946705
3242,474761.401139292
3243,474834.5681767312
3244,474907.72391221434
3245,474980.8683509635
3246,475054.00149819674
3247,475127.12335912825
3248,475200.23393896804
3249,475273.33324292215
3250,475346.4212761927
3251,475419.4980439776
3252,475492.56355147104
3253,475565.6178038631
3254,475638.6608063398
3255,475711.69256408326
3256,475784.7130822715
3257,475857.7223660788
3258,475930.7204206753
3259,476003.70725122717
3260,476076.68286289653
3261,476149.6472608419
3262,476222.6004502175
3263,476295.54243617365
3264,476368.4732238568
3265,476441.3928184096
3266,476514.30122497043
3267,476587.1984486739
3268,476660.0844946509
3269,476732.959368028
3270,476805.8230739281
3271,476878.6756174702
3272,476951.5170037693
3273,477024.3472379365
3274,477097.166325079
3275,477169.9742703002
3276,477242.7710786994
3277,477315.55675537215
3278,477388.3313054102
3279,477461.0947339012
3280,477533.84704592905
3281,477606.58824657375
3282,477679.31834091153
3283,477752.03733401455
3284,477824.7452309513
3285,477897.44203678623
3286,477970.1277565802
3287,478042.8023953899
3288,478115.4659582684
3289,478188.1184502649
3290,478260.7598764246
3291,478333.39024178917
3292,478406.0095513962
3293,478478.6178102795
3294,478551.21502346906
3295,478623.8011959912
3296,478696.3763328682
3297,478768.9404391186
3298,478841.49351975735
3299,478914.0355797953
3300,478986.5666242396
3301,479059.08665809385
3302,479131.5956863573
3303,479204.09371402604
3304,479276.580746092
3305,479349.05678754346
3306,479421.52184336487
3307,479493.97591853695
3308,479566.4190180367
3309,479638.85114683723
3310,479711.2723099082
3311,479783.682512215
3312,479856.0817587196
3313,479928.4700543803
3314,480000.8474041516
3315,480073.213812984
3316,480145.56928582466
3317,480217.9138276168
3318,480290.24744329986
3319,480362.5701378097
3320,480434.8819160784
3321,480507.1827830344
3322,480579.47274360224
3323,480651.7518027029
3324,480724.0199652537
3325,480796.27723616816
3326,480868.52362035617
3327,480940.7591227239
3328,481012.9837481738
3329,481085.1975016047
3330,481157.40038791177
3331,481229.5924119865
3332,481301.7735787165
3333,481373.943892986
3334,481446.10335967544
3335,481518.2519836617
3336,481590.3897698179
3337,481662.51672301337
3338,481734.63284811407
3339,481806.73814998224
3340,481878.83263347636
3341,481950.91630345146
3342,482022.9891647587
3343,482095.05122224585
3344,482167.1024807569
3345,482239.14294513216
3346,482311.1726202087
3347,482383.1915108195
3348,482455.19962179416
3349,482527.19695795875
3350,482599.18352413556
3351,482671.1593251434
3352,482743.1243657975
3353,482815.07865090924
3354,482887.02218528686
3355,482958.9549737347
3356,483030.8770210535
3357,483102.7883320407
3358,483174.68891148985
3359,483246.57876419113
3360,483318.45789493114
3361,483390.3263084928
3362,483462.1840096556
3363,483534.0310031955
3364,483605.8672938847
3365,483677.692886492
3366,483749.50778578274
3367,483821.3119965187
3368,483893.10552345787
3369,483964.888371355
3370,484036.6605449612
3371,484108.422049024
3372,484180.17288828763
3373,484251.91306749254
3374,484323.6425913758
3375,484395.361464671
3376,484467.06969210797
3377,484538.76727841346
3378,484610.45422831044
3379,484682.13054651837
3380,484753.7962377534
3381,484825.4513067281
3382,484897.0957581514
3383,484968.72959672904
3384,485040.352827163
3385,485111.965454152
3386,485183.5674823913
3387,485255.1589165725
3388,485326.73976138385
3389,485398.3100215103
3390,485469.8697016328
3391,485541.41880642966
3392,485612.95734057506
3393,485684.48530874006
3394,485756.0027155923
3395,485827.5095657956
3396,485899.005864011
3397,485970.4916148955
3398,486041.966823103
3399,486113.43149328395
3400,486184.8856300852
3401,486256.32923815044
3402,486327.7623221197
3403,486399.18488662987
3404,486470.59693631413
3405,486541.9984758025
3406,486613.3895097215
3407,486684.7700426942
3408,486756.1400793404
3409,486827.4996242764
3410,486898.8486821153
3411,486970.1872574666
3412,487041.5153549365
3413,487112.8329791279
3414,487184.14013464027
3415,487255.4368260697
3416,487326.7230580088
3417,487397.9988350471
3418,487469.2641617706
3419,487540.51904276194
3420,487611.7634826004
3421,487682.997485862
3422,487754.2210571193
3423,487825.4342009417
3424,487896.636921895
3425,487967.829224542
3426,488039.01111344184
3427,488110.1825931506
3428,488181.34366822074
3429,488252.4943432017
3430,488323.6346226395
3431,488394.76451107673
3432,488465.88401305286
3433,488536.99313310394
3434,488608.09187576274
3435,488679.1802455588
3436,488750.25824701815
3437,488821.3258846637
3438,488892.3831630152
3439,488963.4300865888
3440,489034.4666598976
3441,489105.49288745126
3442,489176.5087737564
3443,489247.51432331605
3444,489318.5095406302
3445,489389.49443019566
3446,489460.4689965056
3447,489531.4332440503
3448,489602.38717731665
3449,489673.3308007883
3450,489744.2641189455
3451,489815.1871362655
3452,489886.09985722223
3453,489957.0022862862
3454,490027.8944279249
3455,490098.77628660254
3456,490169.6478667802
3457,490240.50917291536
3458,490311.3602094627
3459,490382.20098087343
3460,490453.03149159567
3461,490523.8517460743
3462,490594.6617487509
3463,490665.46150406386
3464,490736.2510164486
3465,490807.03029033705
3466,490877.7993301581
3467,490948.55814033723
3468,491019.3067252971
3469,491090.045089457
3470,491160.7732372328
3471,491231.4911730376
3472,491302.19890128105
3473,491372.8964263697
3474,491443.58375270694
3475,491514.260884693
3476,491584.92782672483
3477,491655.5845831965
3478,491726.23115849856
3479,491796.86755701865
3480,491867.4937831412
3481,491938.10984124755
3482,492008.71573571564
3483,492079.3114709206
3484,492149.89705123426
3485,492220.4724810253
3486,492291.0377646594
3487,492361.5929064987
3488,492432.1379109028
3489,492502.67278222786
3490,492573.19752482686
3491,492643.7121430498
3492,492714.21664124355
3493,492784.71102375176
3494,492855.19529491506
3495,492925.669459071
3496,492996.133520554
3497,493066.58748369536
3498,493137.0313528233
3499,493207.46513226297
3500,493277.88882633636
3501,493348.30243936245
3502,493418.70597565704
3503,493489.099439533
3504,493559.4828353001
3505,493629.85616726475
3506,493700.2194397307
3507,493770.5726569984
3508,493840.91582336527
3509,493911.24894312565
3510,493981.5720205709
3511,494051.88505998923
3512,494122.18806566583
3513,494192.48104188294
3514,494262.7639929196
3515,494333.03692305187
3516,494403.29983655276
3517,494473.55273769225
3518,494543.7956307373
3519,494614.0285199518
3520,494684.2514095968
3521,494754.4643039299
3522,494824.6672072061
3523,494894.8601236772
3524,494965.0430575919
3525,495035.2160131962
3526,495105.3789947327
3527,495175.53200644127
3528,495245.6750525586
3529,495315.80813731847
3530,495385.93126495165
3531,495456.044439686
3532,495526.14766574616
3533,495596.24094735406
3534,495666.32428872836
3535,495736.397694085
3536,495806.46116763673
3537,495876.5147135934
3538,495946.55833616195
3539,496016.59203954635
3540,496086.6158279474
3541,496156.62970556313
3542,496226.6336765886
3543,496296.6277452158
3544,496366.6119156339
3545,496436.586192029
3546,496506.55057858425
3547,496576.50507947995
3548,496646.44969889335
3549,496716.3844409989
3550,496786.3093099679
3551,496856.2243099689
3552,496926.1294451673
3553,496996.024719726
3554,497065.9101378044
3555,497135.78570355935
3556,497205.6514211447
3557,497275.5072947115
3558,497345.35332840745
3559,497415.1895263778
3560,497485.01589276484
3561,497554.8324317076
3562,497624.6391473426
3563,497694.4360438032
3564,497764.22312522004
3565,497834.0003957207
3566,497903.76785943005
3567,497973.5255204699
3568,498043.27338295925
3569,498113.0114510142
3570,498182.739728748
3571,498252.45822027087
3572,498322.1669296904
3573,498391.86586111103
3574,498461.55501863477
3575,498531.2344063602
3576,498600.9040283834
3577,498670.5638887975
3578,498740.2139916927
3579,498809.85434115643
3580,498879.4849412733
3581,498949.10579612484
3582,499018.71690979006
3583,499088.31828634493
3584,499157.9099298626
3585,499227.4918444133
3586,499297.06403406465
3587,499366.6265028812
3588,499436.1792549248
3589,499505.7222942544
3590,499575.25562492624
3591,499644.7792509935
3592,499714.2931765068
3593,499783.7974055139
3594,499853.29194205947
3595,499922.7767901857
3596,499992.2519539319
3597,500061.7174373344
3598,500131.173244427
3599,500200.61937924026
3600,500270.05584580253
3601,500339.48264813883
3602,500408.8997902717
3603,500478.30727622076
3604,500547.70511000295
3605,500617.0932956322
3606,500686.47183711996
3607,500755.8407384747
3608,500825.2000037022
3609,500894.5496368054
3610,500963.8896417845
3611,501033.22002263676
3612,501102.5407833571
3613,501171.8519279373
3614,501241.15346036654
3615,501310.44538463105
3616,501379.7277047146
3617,501449.000424598
3618,501518.2635482593
3619,501587.517079674
3620,501656.7610228146
3621,501725.995381651
3622,501795.2201601504
3623,501864.435362277
3624,501933.6409919928
3625,502002.8370532564
3626,502072.02355002426
3627,502141.20048624964
3628,502210.36786588345
3629,502279.5256928736
3630,502348.67397116544
3631,502417.8127047015
3632,502486.9418974219
3633,502556.0615532635
3634,502625.171676161
3635,502694.272270046
3636,502763.3633388475
3637,502832.44488649204
3638,502901.51691690314
3639,502970.5794340018
3640,503039.63244170626
3641,503108.67594393203
3642,503177.7099445921
3643,503246.7344475966
3644,503315.7494568531
3645,503384.75497626624
3646,503453.7510097384
3647,503522.737561169
3648,503591.7146344548
3649,503660.68223349
3650,503729.64036216616
3651,503798.5890243718
3652,503867.52822399326
3653,503936.457964914
3654,504005.3782510149
3655,504074.289086174
3656,504143.19047426694
3657,504212.0824191665
3658,504280.96492474293
3659,504349.83799486386
3660,504418.70163339423
3661,504487.5558441963
3662,504556.4006311296
3663,504625.2359980514
3664,504694.0619488159
3665,504762.878487275
3666,504831.68561727775
3667,504900.48334267066
3668,504969.27166729775
3669,505038.05059500015
3670,505106.82012961654
3671,505175.580274983
3672,505244.331034933
3673,505313.07241329725
3674,505381.804413904
3675,505450.52704057883
3676,505519.2402971449
3677,505587.9441874225
3678,505656.63871522946
3679,505725.3238843809
3680,505793.9996986896
3681,505862.6661619656
3682,505931.32327801624
3683,505999.9710506464
3684,506068.60948365834
3685,506137.23858085193
3686,506205.858346024
3687,506274.46878296934
3688,506343.0698954798
3689,506411.66168734495
3690,506480.24416235136
3691,506548.8173242836
3692,506617.38117692317
3693,506685.9357240493
3694,506754.4809694386
3695,506823.0169168651
3696,506891.5435701002
3697,506960.06093291304
3698,507028.56900906976
3699,507097.0678023344
3700,507165.55731646804
3701,507234.0375552297
3702,507302.5085223754
3703,507370.970221659
3704,507439.4226568315
3705,507507.8658316414
3706,507576.2997498351
3707,507644.724415156
3708,507713.13983134506
3709,507781.54600214097
3710,507849.94293127966
3711,507918.3306224945
3712,507986.70907951664
3713,508055.07830607437
3714,508123.4383058937
3715,508191.7890826981
3716,508260.13064020843
3717,508328.46298214316
3718,508396.7861122183
3719,508465.1000341471
3720,508533.4047516406
3721,508601.70026840724
3722,508669.98658815294
3723,508738.26371458126
3724,508806.53165139304
3725,508874.79040228674
3726,508943.0399709586
3727,509011.28036110185
3728,509079.5115764078
3729,509147.7336205648
3730,509215.94649725925
3731,509284.15021017444
3732,509352.3447629918
3733,509420.53015939
3734,509488.7064030451
3735,509556.87349763105
3736,509625.0314468191
3737,509693.1802542781
3738,509761.3199236745
3739,509829.4504586723
3740,509897.57186293293
3741,509965.6841401155
3742,510033.7872938765
3743,510101.8813278703
3744,510169.9662457485
3745,510238.0420511606
3746,510306.1087477531
3747,510374.1663391707
3748,510442.2148290553
3749,510510.2542210466
3750,510578.28451878147
3751,510646.305725895
3752,510714.3178460191
3753,510782.32088278385
3754,510850.31483981665
3755,510918.2997207427
3756,510986.27552918444
3757,511054.24226876214
3758,511122.19994309364
3759,511190.14855579427
3760,511258.08811047714
3761,511326.01861075277
3762,511393.9400602294
3763,511461.8524625128
3764,511529.7558212065
3765,511597.6501399113
3766,511665.535422226
3767,511733.41167174676
3768,511801.2788920674
3769,511869.13708677934
3770,511936.9862594719
3771,512004.8264137316
3772,512072.6575531427
3773,512140.4796812873
3774,512208.2928017449
3775,512276.0969180928
3776,512343.8920339057
3777,512411.67815275624
3778,512479.45527821436
3779,512547.2234138479
3780,512614.98256322223
3781,512682.7327299004
3782,512750.4739174431
3783,512818.20612940844
3784,512885.9293693527
3785,512953.6436408294
3786,513021.3489473897
3787,513089.04529258265
3788,513156.7326799548
3789,513224.4111130504
3790,513292.0805954114
3791,513359.7411305773
3792,513427.3927220853
3793,513495.0353734704
3794,513562.66908826516
3795,513630.2938699999
3796,513697.90972220246
3797,513765.5166483985
3798,513833.1146521111
3799,513900.70373686147
3800,513968.28390616825
3801,514035.8551635476
3802,514103.4175125137
3803,514170.9709565781
3804,514238.51549925044
3805,514306.0511440377
3806,514373.5778944446
3807,514441.0957539737
3808,514508.6047261252
3809,514576.104814397
3810,514643.5960222846
3811,514711.0783532815
3812,514778.55181087845
3813,514846.0163985644
3814,514913.4721198257
3815,514980.9189781465
3816,515048.35697700875
3817,515115.78611989197
3818,515183.2064102735
3819,515250.6178516283
3820,515318.0204474292
3821,515385.41420114675
3822,515452.799116249
3823,515520.1751962021
3824,515587.54244446964
3825,515654.900864513
3826,515722.2504597914
3827,515789.59123376175
3828,515856.92318987864
3829,515924.24633159454
3830,515991.56066235946
3831,516058.86618562136
3832,516126.1629048258
3833,516193.45082341623
3834,516260.7299448339
3835,516328.00027251756
3836,516395.26180990384
3837,516462.5145604272
3838,516529.7585275199
3839,516596.9937146117
3840,516664.2201251305
3841,516731.4377625016
3842,516798.64663014846
3843,516865.84673149197
3844,516933.0380699509
3845,517000.22064894193
3846,517067.3944718793
3847,517134.5595421752
3848,517201.71586323954
3849,517268.8634384801
3850,517336.0022713023
3851,517403.1323651094
3852,517470.2537233025
3853,517537.3663492804
3854,517604.4702464398
3855,517671.5654181752
3856,517738.65186787886
3857,517805.7295989408
3858,517872.79861474875
3859,517939.8589186886
3860,518006.91051414376
3861,518073.9534044955
3862,518140.9875931227
3863,518208.0130834026
3864,518275.0298787098
3865,518342.0379824167
3866,518409.03739789384
3867,518476.02812850935
3868,518543.01017762907
3869,518609.98354861705
3870,518676.9482448348
3871,518743.9042696419
3872,518810.85162639566
3873,518877.790318451
3874,518944.72034916125
3875,519011.6417218769
3876,519078.55443994683
