1000,6.236087139630252e-07
1100,5.241769953710181e-07
1200,4.472033912684959e-07
1300,3.86339272778204e-07
1400,3.3734238148834005e-07
1500,2.9728777474933337e-07
1600,2.6410407419427304e-07
1700,2.3629004494517075e-07
1800,2.127354593574088e-07
1900,1.9260451129242737e-07
2000,1.7525796359531645e-07
2100,1.6019996311287483e-07
2200,1.4704096177751737e-07
2300,1.354713906119129e-07
2400,1.2524265800285372e-07
2500,1.1615322806734849e-07
2600,1.0803828106921534e-07
2700,1.0076193786130798e-07
2800,9.421134512921079e-08
2900,8.829212831978471e-08
3000,8.292486165792102e-08
3100,7.804230277583759e-08
3200,7.358720797280841e-08
3300,6.951059254985498e-08
3400,6.577033531300167e-08
3500,6.233005140684324e-08
3600,5.915817596589475e-08
3700,5.6227214600007805e-08
3800,5.3513126805750134e-08
3900,5.0994815972408506e-08
4000,4.8653705383915065e-08
4100,4.647338399950887e-08
4200,4.4439309162327526e-08
4300,4.253855599215075e-08
4400,4.075960525001927e-08
4500,3.9092163055379927e-08
4600,3.7527007092820175e-08
4700,3.6055854942016934e-08
4800,3.4671250959216975e-08
4900,3.336646877552521e-08
5000,3.213542699030754e-08
5100,3.0972616053139074e-08
5200,2.987303466532935e-08
5300,2.8832134307053863e-08
5400,2.7845770722683203e-08
5500,2.6910161381946567e-08
5600,2.6021848088510325e-08
5700,2.5177664034654276e-08
5800,2.437470470662115e-08
5900,2.3610302133597466e-08
6000,2.2882002047305814e-08
6100,2.2187543581379023e-08
6200,2.1524841192095745e-08
6300,2.089196852635179e-08
6400,2.0287144000284833e-08
6500,1.9708717883878762e-08
6600,1.915516071406406e-08
6700,1.8625052882060916e-08
6800,1.8117075260607054e-08
6900,1.7630000753793033e-08
7000,1.7162686666925985e-08
7100,1.6714067806519634e-08
7200,1.6283150231353016e-08
7300,1.5869005585816837e-08
7400,1.5470765952659396e-08
7500,1.508761917330086e-08
7600,1.471880458625432e-08
7700,1.4363609141957903e-08
7800,1.4021363856322899e-08
7900,1.3691440569590546e-08
8000,1.337324898075815e-08
8100,1.3066233931060532e-08
8200,1.2769872912833628e-08
8300,1.2483673782592857e-08
8400,1.2207172659373597e-08
8500,1.1939931991340299e-08
8600,1.168153877540773e-08
8700,1.1431602916159036e-08
8800,1.118975571171559e-08
8900,1.0955648455432845e-08
9000,1.072895114338356e-08
9100,1.0509351278559433e-08
9200,1.0296552763589403e-08
9300,1.0090274874548172e-08
9400,9.890251309123493e-09
9500,9.696229303034115e-09
9600,9.507968809149713e-09
9700,9.325241734267714e-09
9800,9.147831228954499e-09
9900,8.97553102626692e-09
10000,8.808144825538025e-09
10100,8.645485717743519e-09
10200,8.48737564957265e-09
10300,8.33364492145566e-09
10400,8.184131721467165e-09
10500,8.03868168656319e-09
10600,7.89714749348089e-09
10700,7.759388475422892e-09
10800,7.625270262942824e-09
10900,7.494664447297598e-09
11000,7.3674482646707725e-09
11100,7.243504299798055e-09
11200,7.122720207641352e-09
11300,7.00498845186337e-09
11400,6.890206058951159e-09
11500,6.778274386925169e-09
11600,6.669098907651174e-09
11700,6.562589001846393e-09
11800,6.458657765938948e-09
11900,6.357221830002094e-09
12000,6.258201186041771e-09
12100,6.161519025968615e-09
12200,6.0671015886338245e-09
12300,5.9748780153527374e-09
12400,5.884780213380992e-09
12500,5.796742726845755e-09
12600,5.710702614669411e-09
12700,5.626599335055124e-09
12800,5.544374636133403e-09
12900,5.463972452396129e-09
13000,5.385338806569879e-09
13100,5.308421716603782e-09
13200,5.2331711074688515e-09
13300,5.1595387274858094e-09
13400,5.087478068917036e-09
13500,5.016944292575566e-09
13600,4.947894156220052e-09
13700,4.880285946519479e-09
13800,4.814079414385266e-09
13900,4.749235713481182e-09
14000,4.685717341733493e-09
14100,4.623488085674809e-09
14200,4.562512967465511e-09
14300,4.502758194446199e-09
14400,4.444191110764935e-09
14500,4.386780152860268e-09
14600,4.3304948039080565e-09
14700,4.275305553472345e-09
14800,4.221183857492099e-09
14900,4.1681021004052415e-09
15000,4.116033558998271e-09
